HTAN_Data_File_ID,Imaging_Assay_Type
HTA1_982_7629305_01287,ExSeq
HTA1_982_7629305_01288,ExSeq
HTA1_982_7629305_01289,ExSeq
HTA1_982_7629305_01290,ExSeq
HTA1_982_7629305_01291,ExSeq
HTA1_982_7629305_01292,ExSeq
HTA1_982_7629305_01293,ExSeq
HTA1_982_7629305_01294,ExSeq
HTA1_982_7629305_01295,ExSeq
HTA1_982_7629305_01296,ExSeq
HTA1_982_7629305_01297,ExSeq
HTA1_982_7629305_01298,ExSeq
HTA1_982_7629305_01299,ExSeq
HTA1_982_7629305_01300,ExSeq
HTA1_982_7629305_01301,ExSeq
HTA1_982_7629305_01302,ExSeq
HTA1_982_7629305_01303,ExSeq
HTA1_982_7629305_01304,ExSeq
HTA1_982_7629305_01305,ExSeq
HTA1_982_7629305_01306,ExSeq
HTA1_982_7629305_01307,ExSeq
HTA1_982_7629305_01308,ExSeq
HTA1_982_7629305_01309,ExSeq
HTA1_982_7629305_01310,ExSeq
HTA1_982_7629305_01311,ExSeq
HTA1_982_7629305_01312,ExSeq
HTA1_982_7629305_01313,ExSeq
HTA1_982_7629305_01314,ExSeq
HTA1_982_7629305_01315,ExSeq
HTA1_982_7629305_01316,ExSeq
HTA1_982_7629305_01317,ExSeq
HTA1_982_7629305_01318,ExSeq
HTA1_982_7629305_01319,ExSeq
HTA1_982_7629305_01320,ExSeq
HTA1_982_7629305_01321,ExSeq
HTA1_982_7629305_01322,ExSeq
HTA1_982_7629305_01323,ExSeq
HTA1_982_7629305_01324,ExSeq
HTA1_982_7629305_01325,ExSeq
HTA1_982_7629305_01326,ExSeq
HTA1_982_7629305_01327,ExSeq
HTA1_982_7629305_01328,ExSeq
HTA1_982_7629305_01329,ExSeq
HTA1_982_7629305_01330,ExSeq
HTA1_982_7629305_01331,ExSeq
HTA1_982_7629305_01332,ExSeq
HTA1_982_7629305_01333,ExSeq
HTA1_982_7629305_01334,ExSeq
HTA1_982_7629305_01335,ExSeq
HTA1_982_7629305_01336,ExSeq
HTA1_982_7629305_01337,ExSeq
HTA1_982_7629305_01338,ExSeq
HTA1_982_7629305_01339,ExSeq
HTA1_982_7629305_01340,ExSeq
HTA1_982_7629305_01341,ExSeq
HTA1_982_7629305_01342,ExSeq
HTA1_982_7629305_01343,ExSeq
HTA1_982_7629305_01344,ExSeq
HTA1_982_7629305_01345,ExSeq
HTA1_982_7629305_01346,ExSeq
HTA1_982_7629305_01347,ExSeq
HTA1_982_7629305_01348,ExSeq
HTA1_982_7629305_01349,ExSeq
HTA1_982_7629305_01350,ExSeq
HTA1_982_7629305_01351,ExSeq
HTA1_982_7629305_01352,ExSeq
HTA1_982_7629305_01353,ExSeq
HTA1_982_7629305_01354,ExSeq
HTA1_982_7629305_01355,ExSeq
HTA1_982_7629305_01356,ExSeq
HTA1_982_7629305_01357,ExSeq
HTA1_982_7629305_01358,ExSeq
HTA1_982_7629305_01359,ExSeq
HTA1_982_7629305_01360,ExSeq
HTA1_982_7629305_01361,ExSeq
HTA1_982_7629305_01362,ExSeq
HTA1_982_7629305_01363,ExSeq
HTA1_982_7629305_01364,ExSeq
HTA1_982_7629305_01365,ExSeq
HTA1_982_7629305_01366,ExSeq
HTA1_982_7629305_01367,ExSeq
HTA1_982_7629305_01368,ExSeq
HTA1_982_7629305_01369,ExSeq
HTA1_982_7629305_01370,ExSeq
HTA1_982_7629305_01371,ExSeq
HTA1_982_7629305_01372,ExSeq
HTA1_982_7629305_01373,ExSeq
HTA1_982_7629305_01374,ExSeq
HTA1_982_7629305_01375,ExSeq
HTA1_982_7629305_01376,ExSeq
HTA1_982_7629305_01377,ExSeq
HTA1_982_7629305_01378,ExSeq
HTA1_982_7629305_01379,ExSeq
HTA1_982_7629305_01380,ExSeq
HTA1_982_7629305_01381,ExSeq
HTA1_982_7629305_01382,ExSeq
HTA1_982_7629305_01383,ExSeq
HTA1_982_7629305_01384,ExSeq
HTA1_982_7629305_01385,ExSeq
HTA1_982_7629305_01386,ExSeq
HTA1_982_7629305_01387,ExSeq
HTA1_982_7629305_01388,ExSeq
HTA1_982_7629305_01389,ExSeq
HTA1_982_7629305_01390,ExSeq
HTA1_982_7629305_01391,ExSeq
HTA1_982_7629305_01392,ExSeq
HTA1_982_7629305_01393,ExSeq
HTA1_982_7629305_01394,ExSeq
HTA1_982_7629305_01395,ExSeq
HTA1_982_7629305_01396,ExSeq
HTA1_982_7629305_01397,ExSeq
HTA1_982_7629305_01398,ExSeq
HTA1_982_7629305_01399,ExSeq
HTA1_982_7629305_01400,ExSeq
HTA1_982_7629305_01401,ExSeq
HTA1_982_7629305_01402,ExSeq
HTA1_982_7629305_01403,ExSeq
HTA1_982_7629305_01404,ExSeq
HTA1_982_7629305_01405,ExSeq
HTA1_982_7629305_01406,ExSeq
HTA1_982_7629305_01407,ExSeq
HTA1_982_7629305_01408,ExSeq
HTA1_982_7629305_01409,ExSeq
HTA1_982_7629305_01410,ExSeq
HTA1_982_7629305_01411,ExSeq
HTA1_982_7629305_01412,ExSeq
HTA1_982_7629305_01413,ExSeq
HTA1_982_7629305_01414,ExSeq
HTA1_982_7629305_01415,ExSeq
HTA1_982_7629305_01416,ExSeq
HTA1_982_7629305_01417,ExSeq
HTA1_982_7629305_01418,ExSeq
HTA1_982_7629305_01419,ExSeq
HTA1_982_7629305_01420,ExSeq
HTA1_982_7629305_01421,ExSeq
HTA1_982_7629305_01422,ExSeq
HTA1_982_7629305_01423,ExSeq
HTA1_982_7629305_01424,ExSeq
HTA1_982_7629305_01425,ExSeq
HTA1_982_7629305_01426,ExSeq
HTA1_982_7629305_01427,ExSeq
HTA1_982_7629305_01428,ExSeq
HTA1_982_7629305_01429,ExSeq
HTA1_982_7629305_01430,ExSeq
HTA1_982_7629305_01431,ExSeq
HTA1_982_7629305_01432,ExSeq
HTA1_982_7629305_01433,ExSeq
HTA1_982_7629305_01434,ExSeq
HTA1_982_7629305_01435,ExSeq
HTA1_982_7629305_01436,ExSeq
HTA1_982_7629305_01437,ExSeq
HTA1_982_7629305_01438,ExSeq
HTA1_982_7629305_01439,ExSeq
HTA1_982_7629305_01440,ExSeq
HTA1_982_7629305_01441,ExSeq
HTA1_982_7629305_01442,ExSeq
HTA1_982_7629305_01443,ExSeq
HTA1_982_7629305_01444,ExSeq
HTA1_982_7629305_01445,ExSeq
HTA1_982_7629305_01446,ExSeq
HTA1_982_7629305_01447,ExSeq
HTA1_982_7629305_01448,ExSeq
HTA1_982_7629305_01449,ExSeq
HTA1_982_7629305_01450,ExSeq
HTA1_982_7629305_01451,ExSeq
HTA1_982_7629305_01452,ExSeq
HTA1_982_7629305_01453,ExSeq
HTA1_982_7629305_01454,ExSeq
HTA1_982_7629305_01455,ExSeq
HTA1_982_7629305_01456,ExSeq
HTA1_982_7629305_01457,ExSeq
HTA1_982_7629305_01458,ExSeq
HTA1_982_7629305_01459,ExSeq
HTA1_982_7629305_01460,ExSeq
HTA1_982_7629305_01461,ExSeq
HTA1_982_7629305_01462,ExSeq
HTA1_982_7629305_01463,ExSeq
HTA1_982_7629305_01464,ExSeq
HTA1_982_7629305_01465,ExSeq
HTA1_982_7629305_01466,ExSeq
HTA1_982_7629305_01467,ExSeq
HTA1_982_7629305_01468,ExSeq
HTA1_982_7629305_01469,ExSeq
HTA1_982_7629305_01470,ExSeq
HTA1_982_7629305_01471,ExSeq
HTA1_982_7629305_01472,ExSeq
HTA1_982_7629305_01473,ExSeq
HTA1_982_7629305_01474,ExSeq
HTA1_982_7629305_01475,ExSeq
HTA1_982_7629305_01476,ExSeq
HTA1_982_7629305_01477,ExSeq
HTA1_982_7629305_01478,ExSeq
HTA1_982_7629305_01479,ExSeq
HTA1_982_7629305_01480,ExSeq
HTA1_982_7629305_01481,ExSeq
HTA1_982_7629305_01482,ExSeq
HTA1_982_7629305_01483,ExSeq
HTA1_982_7629305_01484,ExSeq
HTA1_982_7629305_01485,ExSeq
HTA1_982_7629305_01486,ExSeq
HTA1_982_7629305_01487,ExSeq
HTA1_982_7629305_01488,ExSeq
HTA1_982_7629305_01489,ExSeq
HTA1_982_7629305_01490,ExSeq
HTA1_982_7629305_01491,ExSeq
HTA1_982_7629305_01492,ExSeq
HTA1_982_7629305_01493,ExSeq
HTA1_982_7629305_01494,ExSeq
HTA1_982_7629305_01495,ExSeq
HTA1_982_7629305_01496,ExSeq
HTA1_982_7629305_01497,ExSeq
HTA1_982_7629305_01498,ExSeq
HTA1_982_7629305_01499,ExSeq
HTA1_982_7629305_01500,ExSeq
HTA1_982_7629305_01501,ExSeq
HTA1_982_7629305_01502,ExSeq
HTA1_982_7629305_01503,ExSeq
HTA1_982_7629305_01504,ExSeq
HTA1_982_7629305_01505,ExSeq
HTA1_982_7629305_01506,ExSeq
HTA1_982_7629305_01507,ExSeq
HTA1_982_7629305_01508,ExSeq
HTA1_982_7629305_01509,ExSeq
HTA1_982_7629305_01510,ExSeq
HTA1_982_7629305_01511,ExSeq
HTA1_982_7629305_01512,ExSeq
HTA1_982_7629305_01513,ExSeq
HTA1_982_7629305_01514,ExSeq
HTA1_982_7629305_01515,ExSeq
HTA1_982_7629305_01516,ExSeq
HTA1_982_7629305_01517,ExSeq
HTA1_982_7629305_01518,ExSeq
HTA1_982_7629305_01519,ExSeq
HTA1_982_7629305_01520,ExSeq
HTA1_982_7629305_01521,ExSeq
HTA1_982_7629305_01522,ExSeq
HTA1_982_7629305_01523,ExSeq
HTA1_982_7629305_01524,ExSeq
HTA1_982_7629305_01525,ExSeq
HTA1_982_7629305_01526,ExSeq
HTA1_982_7629305_01527,ExSeq
HTA1_982_7629305_01528,ExSeq
HTA1_982_7629305_01529,ExSeq
HTA1_982_7629305_01530,ExSeq
HTA1_982_7629305_01531,ExSeq
HTA1_982_7629305_01532,ExSeq
HTA1_982_7629305_01533,ExSeq
HTA1_982_7629305_01534,ExSeq
HTA1_982_7629305_01535,ExSeq
HTA1_982_7629305_01536,ExSeq
HTA1_982_7629305_01537,ExSeq
HTA1_982_7629305_01538,ExSeq
HTA1_982_7629305_01539,ExSeq
HTA1_982_7629305_01540,ExSeq
HTA1_982_7629305_01541,ExSeq
HTA1_982_7629305_01542,ExSeq
HTA1_982_7629305_01543,ExSeq
HTA1_982_7629305_01544,ExSeq
HTA1_982_7629305_01545,ExSeq
HTA1_982_7629305_01546,ExSeq
HTA1_982_7629305_01547,ExSeq
HTA1_982_7629305_01548,ExSeq
HTA1_982_7629305_01549,ExSeq
HTA1_982_7629305_01550,ExSeq
HTA1_982_7629305_01551,ExSeq
HTA1_982_7629305_01552,ExSeq
HTA1_982_7629305_01553,ExSeq
HTA1_982_7629305_01554,ExSeq
HTA1_982_7629305_01555,ExSeq
HTA1_982_7629305_01556,ExSeq
HTA1_982_7629305_01557,ExSeq
HTA1_982_7629305_01558,ExSeq
HTA1_982_7629305_01559,ExSeq
HTA1_982_7629305_01560,ExSeq
HTA1_982_7629305_01561,ExSeq
HTA1_982_7629305_01562,ExSeq
HTA1_982_7629305_01563,ExSeq
HTA1_982_7629305_01564,ExSeq
HTA1_982_7629305_01565,ExSeq
HTA1_982_7629305_01566,ExSeq
HTA1_982_7629305_01567,ExSeq
HTA1_982_7629305_01568,ExSeq
HTA1_982_7629305_01569,ExSeq
HTA1_982_7629305_01570,ExSeq
HTA1_982_7629305_01571,ExSeq
HTA1_982_7629305_01572,ExSeq
HTA1_982_7629305_01573,ExSeq
HTA1_982_7629305_01574,ExSeq
HTA1_982_7629305_01575,ExSeq
HTA1_982_7629305_01576,ExSeq
HTA1_982_7629305_01577,ExSeq
HTA1_982_7629305_01578,ExSeq
HTA1_982_7629305_01579,ExSeq
HTA1_982_7629305_01580,ExSeq
HTA1_982_7629305_01581,ExSeq
HTA1_982_7629305_01582,ExSeq
HTA1_982_7629305_01583,ExSeq
HTA1_982_7629305_01584,ExSeq
HTA1_982_7629305_01585,ExSeq
HTA1_982_7629305_01586,ExSeq
HTA1_982_7629305_01587,ExSeq
HTA1_982_7629305_01588,ExSeq
HTA1_982_7629305_01589,ExSeq
HTA1_982_7629305_01590,ExSeq
HTA1_982_7629305_01591,ExSeq
HTA1_982_7629305_01592,ExSeq
HTA1_982_7629305_01593,ExSeq
HTA1_982_7629305_01594,ExSeq
HTA1_982_7629305_01595,ExSeq
HTA1_982_7629305_01596,ExSeq
HTA1_982_7629305_01597,ExSeq
HTA1_982_7629305_01598,ExSeq
HTA1_982_7629305_01599,ExSeq
HTA1_982_7629305_01600,ExSeq
HTA1_982_7629305_01601,ExSeq
HTA1_982_7629305_01602,ExSeq
HTA1_982_7629305_01603,ExSeq
HTA1_982_7629305_01604,ExSeq
HTA1_982_7629305_01605,ExSeq
HTA1_982_7629305_01606,ExSeq
HTA1_982_7629305_01607,ExSeq
HTA1_982_7629305_01608,ExSeq
HTA1_982_7629305_01609,ExSeq
HTA1_982_7629305_01610,ExSeq
HTA1_982_7629305_01611,ExSeq
HTA1_982_7629305_01612,ExSeq
HTA1_982_7629305_01613,ExSeq
HTA1_982_7629305_01614,ExSeq
HTA1_982_7629305_01615,ExSeq
HTA1_982_7629305_01616,ExSeq
HTA1_982_7629305_01617,ExSeq
HTA1_982_7629305_01618,ExSeq
HTA1_982_7629305_01619,ExSeq
HTA1_982_7629305_01620,ExSeq
HTA1_982_7629305_01621,ExSeq
HTA1_982_7629305_01622,ExSeq
HTA1_982_7629305_01623,ExSeq
HTA1_982_7629305_01624,ExSeq
HTA1_982_7629305_01625,ExSeq
HTA1_982_7629305_01626,ExSeq
HTA1_982_7629305_01627,ExSeq
HTA1_982_7629305_01628,ExSeq
HTA1_982_7629305_01629,ExSeq
HTA1_982_7629305_01630,ExSeq
HTA1_982_7629305_01631,ExSeq
HTA1_982_7629305_01632,ExSeq
HTA1_982_7629305_01633,ExSeq
HTA1_982_7629305_01634,ExSeq
HTA1_982_7629305_01635,ExSeq
HTA1_982_7629305_01636,ExSeq
HTA1_982_7629305_01637,ExSeq
HTA1_982_7629305_01638,ExSeq
HTA1_982_7629305_01639,ExSeq
HTA1_982_7629305_01640,ExSeq
HTA1_982_7629305_01641,ExSeq
HTA1_982_7629305_01642,ExSeq
HTA1_982_7629305_01643,ExSeq
HTA1_982_7629305_01644,ExSeq
HTA1_982_7629305_01645,ExSeq
HTA1_982_7629305_01646,ExSeq
HTA1_982_7629305_01647,ExSeq
HTA1_982_7629305_01648,ExSeq
HTA1_982_7629305_01649,ExSeq
HTA1_982_7629305_01650,ExSeq
HTA1_982_7629305_01651,ExSeq
HTA1_982_7629305_01652,ExSeq
HTA1_982_7629305_01653,ExSeq
HTA1_982_7629305_01654,ExSeq
HTA1_982_7629305_01655,ExSeq
HTA1_982_7629305_01656,ExSeq
HTA1_982_7629305_01657,ExSeq
HTA1_982_7629305_01658,ExSeq
HTA1_982_7629305_01659,ExSeq
HTA1_982_7629305_01660,ExSeq
HTA1_982_7629305_01661,ExSeq
HTA1_982_7629305_01662,ExSeq
HTA1_982_7629305_01663,ExSeq
HTA1_982_7629305_01664,ExSeq
HTA1_982_7629305_01665,ExSeq
HTA1_982_7629305_01666,ExSeq
HTA1_982_7629305_01667,ExSeq
HTA1_982_7629305_01668,ExSeq
HTA1_982_7629305_01669,ExSeq
HTA1_982_7629305_01670,ExSeq
HTA1_982_7629305_01671,ExSeq
HTA1_982_7629305_01672,ExSeq
HTA1_982_7629305_01673,ExSeq
HTA1_982_7629305_01674,ExSeq
HTA1_982_7629305_01675,ExSeq
HTA1_982_7629305_01676,ExSeq
HTA1_982_7629305_01677,ExSeq
HTA1_982_7629305_01678,ExSeq
HTA1_982_7629305_01679,ExSeq
HTA1_982_7629305_01680,ExSeq
HTA1_982_7629305_01681,ExSeq
HTA1_982_7629305_01682,ExSeq
HTA1_982_7629305_01683,ExSeq
HTA1_982_7629305_01684,ExSeq
HTA1_982_7629305_01685,ExSeq
HTA1_982_7629305_01686,ExSeq
HTA1_982_7629305_01687,ExSeq
HTA1_982_7629305_01688,ExSeq
HTA1_982_7629305_01689,ExSeq
HTA1_982_7629305_01690,ExSeq
HTA1_982_7629305_01691,ExSeq
HTA1_982_7629305_01692,ExSeq
HTA1_982_7629305_01693,ExSeq
HTA1_982_7629305_01694,ExSeq
HTA1_982_7629305_01695,ExSeq
HTA1_982_7629305_01696,ExSeq
HTA1_982_7629305_01697,ExSeq
HTA1_982_7629305_01698,ExSeq
HTA1_982_7629305_01699,ExSeq
HTA1_982_7629305_01700,ExSeq
HTA1_982_7629305_01701,ExSeq
HTA1_982_7629305_01702,ExSeq
HTA1_982_7629305_01703,ExSeq
HTA1_982_7629305_01704,ExSeq
HTA1_982_7629305_01705,ExSeq
HTA1_982_7629305_01706,ExSeq
HTA1_982_7629305_01707,ExSeq
HTA1_982_7629305_01708,ExSeq
HTA1_982_7629305_01709,ExSeq
HTA1_982_7629305_01710,ExSeq
HTA1_982_7629305_01711,ExSeq
HTA1_982_7629305_01712,ExSeq
HTA1_982_7629305_01713,ExSeq
HTA1_982_7629305_01714,ExSeq
HTA1_982_7629305_01715,ExSeq
HTA1_982_7629305_01716,ExSeq
HTA1_982_7629305_01717,ExSeq
HTA1_982_7629305_01718,ExSeq
HTA1_982_7629305_01719,ExSeq
HTA1_982_7629305_01720,ExSeq
HTA1_982_7629305_01721,ExSeq
HTA1_982_7629305_01722,ExSeq
HTA1_982_7629305_01723,ExSeq
HTA1_982_7629305_01724,ExSeq
HTA1_982_7629305_01725,ExSeq
HTA1_982_7629305_01726,ExSeq
HTA1_982_7629305_01727,ExSeq
HTA1_982_7629305_01728,ExSeq
HTA1_982_7629305_01729,ExSeq
HTA1_982_7629305_01730,ExSeq
HTA1_982_7629305_01731,ExSeq
HTA1_982_7629305_01732,ExSeq
HTA1_982_7629305_01733,ExSeq
HTA1_982_7629305_01734,ExSeq
HTA1_982_7629305_01735,ExSeq
HTA1_982_7629305_01736,ExSeq
HTA1_982_7629305_01737,ExSeq
HTA1_982_7629305_01738,ExSeq
HTA1_982_7629305_01739,ExSeq
HTA1_982_7629305_01740,ExSeq
HTA1_982_7629305_01741,ExSeq
HTA1_982_7629305_01742,ExSeq
HTA1_982_7629305_01743,ExSeq
HTA1_982_7629305_01744,ExSeq
HTA1_982_7629305_01745,ExSeq
HTA1_982_7629305_01746,ExSeq
HTA1_982_7629305_01747,ExSeq
HTA1_982_7629305_01748,ExSeq
HTA1_982_7629305_01749,ExSeq
HTA1_982_7629305_01750,ExSeq
HTA1_982_7629305_01751,ExSeq
HTA1_982_7629305_01752,ExSeq
HTA1_982_7629305_01753,ExSeq
HTA1_982_7629305_01754,ExSeq
HTA1_982_7629305_01755,ExSeq
HTA1_982_7629305_01756,ExSeq
HTA1_982_7629305_01757,ExSeq
HTA1_982_7629305_01758,ExSeq
HTA1_982_7629305_01759,ExSeq
HTA1_982_7629305_01760,ExSeq
HTA1_982_7629305_01761,ExSeq
HTA1_982_7629305_01762,ExSeq
HTA1_982_7629305_01763,ExSeq
HTA1_982_7629305_01764,ExSeq
HTA1_982_7629305_01765,ExSeq
HTA1_982_7629305_01766,ExSeq
HTA1_982_7629305_01767,ExSeq
HTA1_982_7629305_01768,ExSeq
HTA1_982_7629305_01769,ExSeq
HTA1_982_7629305_01770,ExSeq
HTA1_982_7629305_01771,ExSeq
HTA1_982_7629305_01772,ExSeq
HTA1_982_7629305_01773,ExSeq
HTA1_982_7629305_01774,ExSeq
HTA1_982_7629305_01775,ExSeq
HTA1_982_7629305_01776,ExSeq
HTA1_982_7629305_01777,ExSeq
HTA1_982_7629305_01778,ExSeq
HTA1_982_7629305_01779,ExSeq
HTA1_982_7629305_01780,ExSeq
HTA1_982_7629305_01781,ExSeq
HTA1_982_7629305_01782,ExSeq
HTA1_982_7629305_01783,ExSeq
HTA1_982_7629305_01784,ExSeq
HTA1_982_7629305_01785,ExSeq
HTA1_982_7629305_01786,ExSeq
HTA1_982_7629305_01787,ExSeq
HTA1_982_7629305_01788,ExSeq
HTA1_982_7629305_01789,ExSeq
HTA1_982_7629305_01790,ExSeq
HTA1_982_7629305_01791,ExSeq
HTA1_982_7629305_01792,ExSeq
HTA1_982_7629305_01793,ExSeq
HTA1_982_7629305_01794,ExSeq
HTA1_982_7629305_01795,ExSeq
HTA1_982_7629305_01796,ExSeq
HTA1_982_7629305_01797,ExSeq
HTA1_982_7629305_01798,ExSeq
HTA1_982_7629305_01799,ExSeq
HTA1_982_7629305_01800,ExSeq
HTA1_982_7629305_01801,ExSeq
HTA1_982_7629305_01802,ExSeq
HTA1_982_7629305_01803,ExSeq
HTA1_982_7629305_01804,ExSeq
HTA1_982_7629305_01805,ExSeq
HTA1_982_7629305_01806,ExSeq
HTA1_982_7629305_01807,ExSeq
HTA1_982_7629305_01808,ExSeq
HTA1_982_7629305_01809,ExSeq
HTA1_982_7629305_01810,ExSeq
HTA1_982_7629305_01811,ExSeq
HTA1_982_7629305_01812,ExSeq
HTA1_982_7629305_01813,ExSeq
HTA1_982_7629305_01814,ExSeq
HTA1_982_7629305_01815,ExSeq
HTA1_982_7629305_01816,ExSeq
HTA1_982_7629305_01817,ExSeq
HTA1_982_7629305_01818,ExSeq
HTA1_982_7629305_01819,ExSeq
HTA1_982_7629305_01820,ExSeq
HTA1_982_7629305_01821,ExSeq
HTA1_982_7629305_01822,ExSeq
HTA1_982_7629305_01823,ExSeq
HTA1_982_7629305_01824,ExSeq
HTA1_982_7629305_01825,ExSeq
HTA1_982_7629305_01826,ExSeq
HTA1_982_7629305_01827,ExSeq
HTA1_982_7629305_01828,ExSeq
HTA1_982_7629305_01829,ExSeq
HTA1_982_7629305_01830,ExSeq
HTA1_982_7629305_01831,ExSeq
HTA1_982_7629305_01832,ExSeq
HTA1_982_7629305_01833,ExSeq
HTA1_982_7629305_01834,ExSeq
HTA1_982_7629305_01835,ExSeq
HTA1_982_7629305_01836,ExSeq
HTA1_982_7629305_01837,ExSeq
HTA1_982_7629305_01838,ExSeq
HTA1_982_7629305_01839,ExSeq
HTA1_982_7629305_01840,ExSeq
HTA1_982_7629305_01841,ExSeq
HTA1_982_7629305_01842,ExSeq
HTA1_982_7629305_01843,ExSeq
HTA1_982_7629305_01844,ExSeq
HTA1_982_7629305_01845,ExSeq
HTA1_982_7629305_01846,ExSeq
HTA1_982_7629305_01847,ExSeq
HTA1_982_7629305_01848,ExSeq
HTA1_982_7629305_01849,ExSeq
HTA1_982_7629305_01850,ExSeq
HTA1_982_7629305_01851,ExSeq
HTA1_982_7629305_01852,ExSeq
HTA1_982_7629305_01853,ExSeq
HTA1_982_7629305_01854,ExSeq
HTA1_982_7629305_01855,ExSeq
HTA1_982_7629305_01856,ExSeq
HTA1_982_7629305_01857,ExSeq
HTA1_982_7629305_01858,ExSeq
HTA1_982_7629305_01859,ExSeq
HTA1_982_7629305_01860,ExSeq
HTA1_982_7629305_01861,ExSeq
HTA1_982_7629305_01862,ExSeq
HTA1_982_7629305_01863,ExSeq
HTA1_982_7629305_01864,ExSeq
HTA1_982_7629305_01865,ExSeq
HTA1_982_7629305_01866,ExSeq
HTA1_982_7629305_01867,ExSeq
HTA1_982_7629305_01868,ExSeq
HTA1_982_7629305_01869,ExSeq
HTA1_982_7629305_01870,ExSeq
HTA1_982_7629305_01871,ExSeq
HTA1_982_7629305_01872,ExSeq
HTA1_982_7629305_01873,ExSeq
HTA1_982_7629305_01874,ExSeq
HTA1_982_7629305_01875,ExSeq
HTA1_982_7629305_01876,ExSeq
HTA1_982_7629305_01877,ExSeq
HTA1_982_7629305_01878,ExSeq
HTA1_982_7629305_01879,ExSeq
HTA1_982_7629305_01880,ExSeq
HTA1_982_7629305_01881,ExSeq
HTA1_982_7629305_01882,ExSeq
HTA1_982_7629305_01883,ExSeq
HTA1_982_7629305_01884,ExSeq
HTA1_982_7629305_01885,ExSeq
HTA1_982_7629305_01886,ExSeq
HTA1_982_7629305_01887,ExSeq
HTA1_982_7629305_01888,ExSeq
HTA1_982_7629305_01889,ExSeq
HTA1_982_7629305_01890,ExSeq
HTA1_982_7629305_01891,ExSeq
HTA1_982_7629305_01892,ExSeq
HTA1_982_7629305_01893,ExSeq
HTA1_982_7629305_01894,ExSeq
HTA1_982_7629305_01895,ExSeq
HTA1_982_7629305_01896,ExSeq
HTA1_982_7629305_01897,ExSeq
HTA1_982_7629305_01898,ExSeq
HTA1_982_7629305_01899,ExSeq
HTA1_982_7629305_01900,ExSeq
HTA1_982_7629305_01901,ExSeq
HTA1_982_7629305_01902,ExSeq
HTA1_982_7629305_01903,ExSeq
HTA1_982_7629305_01904,ExSeq
HTA1_982_7629305_01905,ExSeq
HTA1_982_7629305_01906,ExSeq
HTA1_982_7629305_01907,ExSeq
HTA1_982_7629305_01908,ExSeq
HTA1_982_7629305_01909,ExSeq
HTA1_982_7629305_01910,ExSeq
HTA1_982_7629305_01911,ExSeq
HTA1_982_7629305_01912,ExSeq
HTA1_982_7629305_01913,ExSeq
HTA1_982_7629305_01914,ExSeq
HTA1_982_7629305_01915,ExSeq
HTA1_982_7629305_01916,ExSeq
HTA1_982_7629305_01917,ExSeq
HTA1_982_7629305_01918,ExSeq
HTA1_982_7629305_01919,ExSeq
HTA1_982_7629305_01920,ExSeq
HTA1_982_7629305_01921,ExSeq
HTA1_982_7629305_01922,ExSeq
HTA1_982_7629305_01923,ExSeq
HTA1_982_7629305_01924,ExSeq
HTA1_982_7629305_01925,ExSeq
HTA1_982_7629305_01926,ExSeq
HTA1_982_7629305_01927,ExSeq
HTA1_982_7629305_01928,ExSeq
HTA1_982_7629305_01929,ExSeq
HTA1_982_7629305_01930,ExSeq
HTA1_982_7629305_01931,ExSeq
HTA1_982_7629305_01932,ExSeq
HTA1_982_7629305_01933,ExSeq
HTA1_982_7629305_01934,ExSeq
HTA1_982_7629305_01935,ExSeq
HTA1_982_7629305_01936,ExSeq
HTA1_982_7629305_01937,ExSeq
HTA1_982_7629305_01938,ExSeq
HTA1_982_7629305_01939,ExSeq
HTA1_982_7629305_01940,ExSeq
HTA1_982_7629305_01941,ExSeq
HTA1_982_7629305_01942,ExSeq
HTA1_982_7629305_01943,ExSeq
HTA1_982_7629305_01944,ExSeq
HTA1_982_7629305_01945,ExSeq
HTA1_982_7629305_01946,ExSeq
HTA1_982_7629305_01947,ExSeq
HTA1_982_7629305_01948,ExSeq
HTA1_982_7629305_01949,ExSeq
HTA1_982_7629305_01950,ExSeq
HTA1_982_7629305_01951,ExSeq
HTA1_982_7629305_01952,ExSeq
HTA1_982_7629305_01953,ExSeq
HTA1_982_7629305_01954,ExSeq
HTA1_982_7629305_01955,ExSeq
HTA1_982_7629305_01956,ExSeq
HTA1_982_7629305_01957,ExSeq
HTA1_982_7629305_01958,ExSeq
HTA1_982_7629305_01959,ExSeq
HTA1_982_7629305_01960,ExSeq
HTA1_982_7629305_01961,ExSeq
HTA1_982_7629305_01962,ExSeq
HTA1_982_7629305_01963,ExSeq
HTA1_982_7629305_01964,ExSeq
HTA1_982_7629305_01965,ExSeq
HTA1_982_7629305_01966,ExSeq
HTA1_982_7629305_01967,ExSeq
HTA1_982_7629305_01968,ExSeq
HTA1_982_7629305_01969,ExSeq
HTA1_982_7629305_01970,ExSeq
HTA1_982_7629305_01971,ExSeq
HTA1_982_7629305_01972,ExSeq
HTA1_982_7629305_01973,ExSeq
HTA1_982_7629305_01974,ExSeq
HTA1_982_7629305_01975,ExSeq
HTA1_982_7629305_01976,ExSeq
HTA1_982_7629305_01977,ExSeq
HTA1_982_7629305_01978,ExSeq
HTA1_982_7629305_01979,ExSeq
HTA1_982_7629305_01980,ExSeq
HTA1_982_7629305_01981,ExSeq
HTA1_982_7629305_01982,ExSeq
HTA1_982_7629305_01983,ExSeq
HTA1_982_7629305_01984,ExSeq
