HTAN_Data_File_ID,Imaging_Assay_Type
HTA6_1102_276,MIBI
HTA6_1102_277,MIBI
HTA6_1102_278,MIBI
HTA6_1102_279,MIBI
HTA6_1102_280,MIBI
HTA6_1102_281,MIBI
HTA6_1102_282,MIBI
HTA6_1102_283,MIBI
HTA6_1102_284,MIBI
HTA6_1102_285,MIBI
HTA6_1102_286,MIBI
HTA6_1102_287,MIBI
HTA6_1102_288,MIBI
HTA6_1102_273,MIBI
HTA6_1102_289,MIBI
HTA6_1102_290,MIBI
HTA6_1102_291,MIBI
HTA6_1102_292,MIBI
HTA6_1102_293,MIBI
HTA6_1102_294,MIBI
HTA6_1102_295,MIBI
HTA6_1102_296,MIBI
HTA6_1102_297,MIBI
HTA6_1102_298,MIBI
HTA6_1102_299,MIBI
HTA6_1102_300,MIBI
HTA6_1102_301,MIBI
HTA6_1102_302,MIBI
HTA6_1102_303,MIBI
HTA6_1102_304,MIBI
HTA6_1102_306,MIBI
HTA6_1102_307,MIBI
HTA6_1102_305,MIBI
HTA6_1102_309,MIBI
HTA6_1102_310,MIBI
HTA6_1102_311,MIBI
HTA6_1102_308,MIBI
HTA6_EXT4_2,MIBI
HTA6_EXT4_3,MIBI
HTA6_EXT4_4,MIBI
HTA6_EXT4_5,MIBI
HTA6_EXT4_6,MIBI
HTA6_EXT4_7,MIBI
HTA6_EXT4_8,MIBI
HTA6_EXT4_9,MIBI
HTA6_EXT4_10,MIBI
HTA6_EXT4_11,MIBI
HTA6_EXT4_12,MIBI
HTA6_EXT4_13,MIBI
HTA6_EXT4_14,MIBI
HTA6_EXT4_15,MIBI
HTA6_EXT4_16,MIBI
HTA6_EXT4_17,MIBI
HTA6_EXT4_18,MIBI
HTA6_EXT4_19,MIBI
HTA6_EXT4_20,MIBI
HTA6_EXT4_21,MIBI
HTA6_EXT4_22,MIBI
HTA6_EXT4_23,MIBI
HTA6_EXT4_24,MIBI
HTA6_EXT4_25,MIBI
HTA6_EXT4_26,MIBI
HTA6_EXT4_27,MIBI
HTA6_EXT4_28,MIBI
HTA6_EXT4_29,MIBI
HTA6_EXT4_30,MIBI
HTA6_EXT4_31,MIBI
HTA6_EXT4_32,MIBI
HTA6_EXT4_33,MIBI
HTA6_EXT4_34,MIBI
HTA6_EXT4_35,MIBI
HTA6_EXT4_36,MIBI
HTA6_EXT4_37,MIBI
HTA6_EXT4_38,MIBI
HTA6_EXT4_39,MIBI
HTA6_EXT4_40,MIBI
HTA6_EXT4_41,MIBI
HTA6_EXT4_42,MIBI
HTA6_EXT4_43,MIBI
HTA6_EXT4_44,MIBI
HTA6_1085_371,MIBI
HTA6_1085_372,MIBI
HTA6_1085_373,MIBI
HTA6_1085_374,MIBI
HTA6_1085_376,MIBI
HTA6_1085_377,MIBI
HTA6_1085_378,MIBI
HTA6_1085_379,MIBI
HTA6_1085_380,MIBI
HTA6_1085_381,MIBI
HTA6_1085_382,MIBI
HTA6_1085_383,MIBI
HTA6_1085_384,MIBI
HTA6_1085_385,MIBI
HTA6_1085_386,MIBI
HTA6_1085_387,MIBI
HTA6_1085_388,MIBI
HTA6_1085_389,MIBI
HTA6_1085_390,MIBI
HTA6_1085_375,MIBI
HTA6_1085_391,MIBI
HTA6_1085_392,MIBI
HTA6_1085_393,MIBI
HTA6_1085_394,MIBI
HTA6_1085_395,MIBI
HTA6_1085_396,MIBI
HTA6_1085_397,MIBI
HTA6_1085_398,MIBI
HTA6_1085_399,MIBI
HTA6_1085_400,MIBI
HTA6_1085_401,MIBI
HTA6_1085_402,MIBI
HTA6_1085_403,MIBI
HTA6_1085_404,MIBI
HTA6_1085_405,MIBI
HTA6_1085_406,MIBI
HTA6_1085_408,MIBI
HTA6_1085_409,MIBI
HTA6_1085_407,MIBI
HTA6_1085_411,MIBI
HTA6_1085_412,MIBI
HTA6_1085_413,MIBI
HTA6_1085_410,MIBI
HTA6_1098_374,MIBI
HTA6_1098_375,MIBI
HTA6_1098_376,MIBI
HTA6_1098_377,MIBI
HTA6_1098_379,MIBI
HTA6_1098_380,MIBI
HTA6_1098_382,MIBI
HTA6_1098_383,MIBI
HTA6_1098_384,MIBI
HTA6_1098_385,MIBI
HTA6_1098_386,MIBI
HTA6_1098_387,MIBI
HTA6_1098_388,MIBI
HTA6_1098_389,MIBI
HTA6_1098_390,MIBI
HTA6_1098_391,MIBI
HTA6_1098_392,MIBI
HTA6_1098_393,MIBI
HTA6_1098_378,MIBI
HTA6_1098_394,MIBI
HTA6_1098_395,MIBI
HTA6_1098_396,MIBI
HTA6_1098_397,MIBI
HTA6_1098_398,MIBI
HTA6_1098_399,MIBI
HTA6_1098_400,MIBI
HTA6_1098_401,MIBI
HTA6_1098_402,MIBI
HTA6_1098_403,MIBI
HTA6_1098_404,MIBI
HTA6_1098_405,MIBI
HTA6_1098_406,MIBI
HTA6_1098_407,MIBI
HTA6_1098_408,MIBI
HTA6_1098_409,MIBI
HTA6_1098_411,MIBI
HTA6_1098_412,MIBI
HTA6_1098_410,MIBI
HTA6_1098_414,MIBI
HTA6_1098_416,MIBI
HTA6_1098_413,MIBI
HTA6_EXT5_2,MIBI
HTA6_EXT5_3,MIBI
HTA6_EXT5_4,MIBI
HTA6_EXT5_5,MIBI
HTA6_EXT5_6,MIBI
HTA6_EXT5_7,MIBI
HTA6_EXT5_8,MIBI
HTA6_EXT5_9,MIBI
HTA6_EXT5_10,MIBI
HTA6_EXT5_11,MIBI
HTA6_EXT5_12,MIBI
HTA6_EXT5_13,MIBI
HTA6_EXT5_14,MIBI
HTA6_EXT5_15,MIBI
HTA6_EXT5_16,MIBI
HTA6_EXT5_17,MIBI
HTA6_EXT5_18,MIBI
HTA6_EXT5_19,MIBI
HTA6_EXT5_20,MIBI
HTA6_EXT5_21,MIBI
HTA6_EXT5_22,MIBI
HTA6_EXT5_24,MIBI
HTA6_EXT5_25,MIBI
HTA6_EXT5_27,MIBI
HTA6_EXT5_28,MIBI
HTA6_EXT5_30,MIBI
HTA6_EXT5_31,MIBI
HTA6_EXT5_32,MIBI
HTA6_EXT5_33,MIBI
HTA6_EXT5_35,MIBI
HTA6_EXT5_36,MIBI
HTA6_EXT5_37,MIBI
HTA6_EXT5_39,MIBI
HTA6_EXT5_40,MIBI
HTA6_EXT5_41,MIBI
HTA6_EXT5_42,MIBI
HTA6_EXT5_43,MIBI
HTA6_EXT5_44,MIBI
HTA6_1165_326,MIBI
HTA6_1165_327,MIBI
HTA6_1165_328,MIBI
HTA6_1165_329,MIBI
HTA6_1165_331,MIBI
HTA6_1165_332,MIBI
HTA6_1165_333,MIBI
HTA6_1165_334,MIBI
HTA6_1165_335,MIBI
HTA6_1165_336,MIBI
HTA6_1165_337,MIBI
HTA6_1165_338,MIBI
HTA6_1165_339,MIBI
HTA6_1165_340,MIBI
HTA6_1165_341,MIBI
HTA6_1165_342,MIBI
HTA6_1165_343,MIBI
HTA6_1165_344,MIBI
HTA6_1165_345,MIBI
HTA6_1165_330,MIBI
HTA6_1165_346,MIBI
HTA6_1165_347,MIBI
HTA6_1165_348,MIBI
HTA6_1165_349,MIBI
HTA6_1165_350,MIBI
HTA6_1165_351,MIBI
HTA6_1165_352,MIBI
HTA6_1165_353,MIBI
HTA6_1165_354,MIBI
HTA6_1165_355,MIBI
HTA6_1165_356,MIBI
HTA6_1165_357,MIBI
HTA6_1165_359,MIBI
HTA6_1165_360,MIBI
HTA6_1165_361,MIBI
HTA6_1165_364,MIBI
HTA6_1165_362,MIBI
HTA6_1165_366,MIBI
HTA6_1165_367,MIBI
HTA6_1165_368,MIBI
HTA6_1165_365,MIBI
HTA6_1127_271,MIBI
HTA6_1127_272,MIBI
HTA6_1127_273,MIBI
HTA6_1127_274,MIBI
HTA6_1127_276,MIBI
HTA6_1127_277,MIBI
HTA6_1127_278,MIBI
HTA6_1127_279,MIBI
HTA6_1127_280,MIBI
HTA6_1127_281,MIBI
HTA6_1127_282,MIBI
HTA6_1127_283,MIBI
HTA6_1127_284,MIBI
HTA6_1127_285,MIBI
HTA6_1127_286,MIBI
HTA6_1127_288,MIBI
HTA6_1127_289,MIBI
HTA6_1127_290,MIBI
HTA6_1127_275,MIBI
HTA6_1127_291,MIBI
HTA6_1127_292,MIBI
HTA6_1127_293,MIBI
HTA6_1127_294,MIBI
HTA6_1127_295,MIBI
HTA6_1127_296,MIBI
HTA6_1127_297,MIBI
HTA6_1127_298,MIBI
HTA6_1127_299,MIBI
HTA6_1127_300,MIBI
HTA6_1127_301,MIBI
HTA6_1127_302,MIBI
HTA6_1127_303,MIBI
HTA6_1127_304,MIBI
HTA6_1127_305,MIBI
HTA6_1127_306,MIBI
HTA6_1127_309,MIBI
HTA6_1127_307,MIBI
HTA6_1127_311,MIBI
HTA6_1127_312,MIBI
HTA6_1127_313,MIBI
HTA6_1127_310,MIBI
HTA6_1156_322,MIBI
HTA6_1156_323,MIBI
HTA6_1156_324,MIBI
HTA6_1156_325,MIBI
HTA6_1156_327,MIBI
HTA6_1156_328,MIBI
HTA6_1156_329,MIBI
HTA6_1156_330,MIBI
HTA6_1156_331,MIBI
HTA6_1156_332,MIBI
HTA6_1156_333,MIBI
HTA6_1156_334,MIBI
HTA6_1156_335,MIBI
HTA6_1156_336,MIBI
HTA6_1156_337,MIBI
HTA6_1156_338,MIBI
HTA6_1156_339,MIBI
HTA6_1156_340,MIBI
HTA6_1156_341,MIBI
HTA6_1156_326,MIBI
HTA6_1156_342,MIBI
HTA6_1156_343,MIBI
HTA6_1156_344,MIBI
HTA6_1156_345,MIBI
HTA6_1156_346,MIBI
HTA6_1156_347,MIBI
HTA6_1156_348,MIBI
HTA6_1156_349,MIBI
HTA6_1156_350,MIBI
HTA6_1156_351,MIBI
HTA6_1156_352,MIBI
HTA6_1156_353,MIBI
HTA6_1156_354,MIBI
HTA6_1156_355,MIBI
HTA6_1156_356,MIBI
HTA6_1156_357,MIBI
HTA6_1156_359,MIBI
HTA6_1156_360,MIBI
HTA6_1156_358,MIBI
HTA6_1156_362,MIBI
HTA6_1156_363,MIBI
HTA6_1156_364,MIBI
HTA6_1156_361,MIBI
HTA6_EXT6_2,MIBI
HTA6_EXT6_3,MIBI
HTA6_EXT6_4,MIBI
HTA6_EXT6_5,MIBI
HTA6_EXT6_6,MIBI
HTA6_EXT6_7,MIBI
HTA6_EXT6_8,MIBI
HTA6_EXT6_9,MIBI
HTA6_EXT6_10,MIBI
HTA6_EXT6_11,MIBI
HTA6_EXT6_12,MIBI
HTA6_EXT6_13,MIBI
HTA6_EXT6_14,MIBI
HTA6_EXT6_15,MIBI
HTA6_EXT6_16,MIBI
HTA6_EXT6_17,MIBI
HTA6_EXT6_18,MIBI
HTA6_EXT6_19,MIBI
HTA6_EXT6_20,MIBI
HTA6_EXT6_21,MIBI
HTA6_EXT6_22,MIBI
HTA6_EXT6_23,MIBI
HTA6_EXT6_24,MIBI
HTA6_EXT6_25,MIBI
HTA6_EXT6_27,MIBI
HTA6_EXT6_28,MIBI
HTA6_EXT6_29,MIBI
HTA6_EXT6_30,MIBI
HTA6_EXT6_31,MIBI
HTA6_EXT6_32,MIBI
HTA6_EXT6_33,MIBI
HTA6_EXT6_34,MIBI
HTA6_EXT6_35,MIBI
HTA6_EXT6_36,MIBI
HTA6_EXT6_37,MIBI
HTA6_EXT6_38,MIBI
HTA6_EXT6_39,MIBI
HTA6_EXT6_40,MIBI
HTA6_EXT6_41,MIBI
HTA6_EXT6_42,MIBI
HTA6_EXT6_43,MIBI
HTA6_EXT6_44,MIBI
HTA6_1159_327,MIBI
HTA6_1159_328,MIBI
HTA6_1159_329,MIBI
HTA6_1159_330,MIBI
HTA6_1159_332,MIBI
HTA6_1159_333,MIBI
HTA6_1159_334,MIBI
HTA6_1159_335,MIBI
HTA6_1159_336,MIBI
HTA6_1159_337,MIBI
HTA6_1159_338,MIBI
HTA6_1159_339,MIBI
HTA6_1159_340,MIBI
HTA6_1159_341,MIBI
HTA6_1159_342,MIBI
HTA6_1159_343,MIBI
HTA6_1159_344,MIBI
HTA6_1159_345,MIBI
HTA6_1159_346,MIBI
HTA6_1159_331,MIBI
HTA6_1159_347,MIBI
HTA6_1159_348,MIBI
HTA6_1159_349,MIBI
HTA6_1159_350,MIBI
HTA6_1159_351,MIBI
HTA6_1159_352,MIBI
HTA6_1159_353,MIBI
HTA6_1159_354,MIBI
HTA6_1159_355,MIBI
HTA6_1159_356,MIBI
HTA6_1159_357,MIBI
HTA6_1159_358,MIBI
HTA6_1159_359,MIBI
HTA6_1159_360,MIBI
HTA6_1159_361,MIBI
HTA6_1159_362,MIBI
HTA6_1159_364,MIBI
HTA6_1159_365,MIBI
HTA6_1159_363,MIBI
HTA6_1159_367,MIBI
HTA6_1159_368,MIBI
HTA6_1159_369,MIBI
HTA6_1159_366,MIBI
HTA6_1032_371,MIBI
HTA6_1032_372,MIBI
HTA6_1032_373,MIBI
HTA6_1032_374,MIBI
HTA6_1032_376,MIBI
HTA6_1032_377,MIBI
HTA6_1032_379,MIBI
HTA6_1032_380,MIBI
HTA6_1032_381,MIBI
HTA6_1032_382,MIBI
HTA6_1032_383,MIBI
HTA6_1032_384,MIBI
HTA6_1032_385,MIBI
HTA6_1032_386,MIBI
HTA6_1032_387,MIBI
HTA6_1032_388,MIBI
HTA6_1032_389,MIBI
HTA6_1032_390,MIBI
HTA6_1032_375,MIBI
HTA6_1032_391,MIBI
HTA6_1032_392,MIBI
HTA6_1032_393,MIBI
HTA6_1032_394,MIBI
HTA6_1032_395,MIBI
HTA6_1032_396,MIBI
HTA6_1032_397,MIBI
HTA6_1032_398,MIBI
HTA6_1032_399,MIBI
HTA6_1032_400,MIBI
HTA6_1032_401,MIBI
HTA6_1032_402,MIBI
HTA6_1032_404,MIBI
HTA6_1032_405,MIBI
HTA6_1032_406,MIBI
HTA6_1032_409,MIBI
HTA6_1032_407,MIBI
HTA6_1032_411,MIBI
HTA6_1032_412,MIBI
HTA6_1032_413,MIBI
HTA6_1032_410,MIBI
HTA6_1054_375,MIBI
HTA6_1054_376,MIBI
HTA6_1054_377,MIBI
HTA6_1054_378,MIBI
HTA6_1054_380,MIBI
HTA6_1054_381,MIBI
HTA6_1054_382,MIBI
HTA6_1054_383,MIBI
HTA6_1054_384,MIBI
HTA6_1054_385,MIBI
HTA6_1054_386,MIBI
HTA6_1054_387,MIBI
HTA6_1054_388,MIBI
HTA6_1054_389,MIBI
HTA6_1054_390,MIBI
HTA6_1054_391,MIBI
HTA6_1054_392,MIBI
HTA6_1054_393,MIBI
HTA6_1054_394,MIBI
HTA6_1054_379,MIBI
HTA6_1054_395,MIBI
HTA6_1054_396,MIBI
HTA6_1054_397,MIBI
HTA6_1054_398,MIBI
HTA6_1054_399,MIBI
HTA6_1054_400,MIBI
HTA6_1054_401,MIBI
HTA6_1054_402,MIBI
HTA6_1054_403,MIBI
HTA6_1054_404,MIBI
HTA6_1054_405,MIBI
HTA6_1054_406,MIBI
HTA6_1054_408,MIBI
HTA6_1054_409,MIBI
HTA6_1054_410,MIBI
HTA6_1054_411,MIBI
HTA6_1054_415,MIBI
HTA6_1054_416,MIBI
HTA6_1054_417,MIBI
HTA6_1054_414,MIBI
HTA6_2020_370,MIBI
HTA6_2020_371,MIBI
HTA6_2020_372,MIBI
HTA6_2020_373,MIBI
HTA6_2020_376,MIBI
HTA6_2020_377,MIBI
HTA6_2020_380,MIBI
HTA6_2020_381,MIBI
HTA6_2020_382,MIBI
HTA6_2020_383,MIBI
HTA6_2020_384,MIBI
HTA6_2020_386,MIBI
HTA6_2020_387,MIBI
HTA6_2020_388,MIBI
HTA6_2020_389,MIBI
HTA6_2020_374,MIBI
HTA6_2020_392,MIBI
HTA6_2020_393,MIBI
HTA6_2020_396,MIBI
HTA6_2020_398,MIBI
HTA6_2020_399,MIBI
HTA6_2020_400,MIBI
HTA6_2020_403,MIBI
HTA6_2020_404,MIBI
HTA6_2020_405,MIBI
HTA6_2020_408,MIBI
HTA6_2020_406,MIBI
HTA6_2020_410,MIBI
HTA6_2020_411,MIBI
HTA6_2020_412,MIBI
HTA6_2020_409,MIBI
HTA6_1022_273,MIBI
HTA6_1022_274,MIBI
HTA6_1022_275,MIBI
HTA6_1022_277,MIBI
HTA6_1022_278,MIBI
HTA6_1022_280,MIBI
HTA6_1022_281,MIBI
HTA6_1022_282,MIBI
HTA6_1022_283,MIBI
HTA6_1022_284,MIBI
HTA6_1022_285,MIBI
HTA6_1022_286,MIBI
HTA6_1022_287,MIBI
HTA6_1022_288,MIBI
HTA6_1022_289,MIBI
HTA6_1022_290,MIBI
HTA6_1022_291,MIBI
HTA6_1022_276,MIBI
HTA6_1022_292,MIBI
HTA6_1022_293,MIBI
HTA6_1022_294,MIBI
HTA6_1022_295,MIBI
HTA6_1022_297,MIBI
HTA6_1022_298,MIBI
HTA6_1022_300,MIBI
HTA6_1022_301,MIBI
HTA6_1022_303,MIBI
HTA6_1022_305,MIBI
HTA6_1022_306,MIBI
HTA6_1022_307,MIBI
HTA6_1022_309,MIBI
HTA6_1022_310,MIBI
HTA6_1022_308,MIBI
HTA6_1022_312,MIBI
HTA6_1022_313,MIBI
HTA6_1022_314,MIBI
HTA6_1022_311,MIBI
HTA6_1002_273,MIBI
HTA6_1002_274,MIBI
HTA6_1002_275,MIBI
HTA6_1002_277,MIBI
HTA6_1002_278,MIBI
HTA6_1002_280,MIBI
HTA6_1002_281,MIBI
HTA6_1002_282,MIBI
HTA6_1002_283,MIBI
HTA6_1002_284,MIBI
HTA6_1002_285,MIBI
HTA6_1002_286,MIBI
HTA6_1002_287,MIBI
HTA6_1002_288,MIBI
HTA6_1002_289,MIBI
HTA6_1002_290,MIBI
HTA6_1002_291,MIBI
HTA6_1002_276,MIBI
HTA6_1002_292,MIBI
HTA6_1002_294,MIBI
HTA6_1002_295,MIBI
HTA6_1002_296,MIBI
HTA6_1002_298,MIBI
HTA6_1002_299,MIBI
HTA6_1002_300,MIBI
HTA6_1002_301,MIBI
HTA6_1002_302,MIBI
HTA6_1002_303,MIBI
HTA6_1002_304,MIBI
HTA6_1002_305,MIBI
HTA6_1002_306,MIBI
HTA6_1002_307,MIBI
HTA6_1002_309,MIBI
HTA6_1002_310,MIBI
HTA6_1002_308,MIBI
HTA6_1002_312,MIBI
HTA6_1002_313,MIBI
HTA6_1002_314,MIBI
HTA6_1002_311,MIBI
HTA6_1033_270,MIBI
HTA6_1033_271,MIBI
HTA6_1033_272,MIBI
HTA6_1033_273,MIBI
HTA6_1033_275,MIBI
HTA6_1033_276,MIBI
HTA6_1033_277,MIBI
HTA6_1033_278,MIBI
HTA6_1033_279,MIBI
HTA6_1033_280,MIBI
HTA6_1033_281,MIBI
HTA6_1033_282,MIBI
HTA6_1033_283,MIBI
HTA6_1033_284,MIBI
HTA6_1033_285,MIBI
HTA6_1033_287,MIBI
HTA6_1033_288,MIBI
HTA6_1033_289,MIBI
HTA6_1033_274,MIBI
HTA6_1033_290,MIBI
HTA6_1033_291,MIBI
HTA6_1033_292,MIBI
HTA6_1033_293,MIBI
HTA6_1033_294,MIBI
HTA6_1033_295,MIBI
HTA6_1033_296,MIBI
HTA6_1033_297,MIBI
HTA6_1033_298,MIBI
HTA6_1033_299,MIBI
HTA6_1033_300,MIBI
HTA6_1033_301,MIBI
HTA6_1033_302,MIBI
HTA6_1033_303,MIBI
HTA6_1033_304,MIBI
HTA6_1033_305,MIBI
HTA6_1033_307,MIBI
HTA6_1033_308,MIBI
HTA6_1033_306,MIBI
HTA6_1033_310,MIBI
HTA6_1033_311,MIBI
HTA6_1033_312,MIBI
HTA6_1033_309,MIBI
HTA6_EXT7_2,MIBI
HTA6_EXT7_3,MIBI
HTA6_EXT7_4,MIBI
HTA6_EXT7_5,MIBI
HTA6_EXT7_6,MIBI
HTA6_EXT7_7,MIBI
HTA6_EXT7_8,MIBI
HTA6_EXT7_9,MIBI
HTA6_EXT7_10,MIBI
HTA6_EXT7_11,MIBI
HTA6_EXT7_12,MIBI
HTA6_EXT7_13,MIBI
HTA6_EXT7_14,MIBI
HTA6_EXT7_15,MIBI
HTA6_EXT7_16,MIBI
HTA6_EXT7_17,MIBI
HTA6_EXT7_18,MIBI
HTA6_EXT7_19,MIBI
HTA6_EXT7_20,MIBI
HTA6_EXT7_21,MIBI
HTA6_EXT7_22,MIBI
HTA6_EXT7_23,MIBI
HTA6_EXT7_24,MIBI
HTA6_EXT7_25,MIBI
HTA6_EXT7_26,MIBI
HTA6_EXT7_27,MIBI
HTA6_EXT7_28,MIBI
HTA6_EXT7_29,MIBI
HTA6_EXT7_30,MIBI
HTA6_EXT7_31,MIBI
HTA6_EXT7_32,MIBI
HTA6_EXT7_33,MIBI
HTA6_EXT7_34,MIBI
HTA6_EXT7_35,MIBI
HTA6_EXT7_36,MIBI
HTA6_EXT7_37,MIBI
HTA6_EXT7_38,MIBI
HTA6_EXT7_39,MIBI
HTA6_EXT7_40,MIBI
HTA6_EXT7_41,MIBI
HTA6_EXT7_42,MIBI
HTA6_EXT7_43,MIBI
HTA6_EXT7_44,MIBI
HTA6_1089_273,MIBI
HTA6_1089_274,MIBI
HTA6_1089_275,MIBI
HTA6_1089_276,MIBI
HTA6_1089_278,MIBI
HTA6_1089_279,MIBI
HTA6_1089_280,MIBI
HTA6_1089_281,MIBI
HTA6_1089_282,MIBI
HTA6_1089_283,MIBI
HTA6_1089_284,MIBI
HTA6_1089_285,MIBI
HTA6_1089_286,MIBI
HTA6_1089_287,MIBI
HTA6_1089_288,MIBI
HTA6_1089_289,MIBI
HTA6_1089_290,MIBI
HTA6_1089_291,MIBI
HTA6_1089_292,MIBI
HTA6_1089_277,MIBI
HTA6_1089_293,MIBI
HTA6_1089_294,MIBI
HTA6_1089_295,MIBI
HTA6_1089_296,MIBI
HTA6_1089_297,MIBI
HTA6_1089_298,MIBI
HTA6_1089_299,MIBI
HTA6_1089_300,MIBI
HTA6_1089_301,MIBI
HTA6_1089_302,MIBI
HTA6_1089_303,MIBI
HTA6_1089_304,MIBI
HTA6_1089_306,MIBI
HTA6_1089_307,MIBI
HTA6_1089_308,MIBI
HTA6_1089_310,MIBI
HTA6_1089_311,MIBI
HTA6_1089_309,MIBI
HTA6_1089_313,MIBI
HTA6_1089_314,MIBI
HTA6_1089_315,MIBI
HTA6_1089_312,MIBI
HTA6_1083_267,MIBI
HTA6_1083_268,MIBI
HTA6_1083_269,MIBI
HTA6_1083_270,MIBI
HTA6_1083_272,MIBI
HTA6_1083_273,MIBI
HTA6_1083_274,MIBI
HTA6_1083_275,MIBI
HTA6_1083_276,MIBI
HTA6_1083_277,MIBI
HTA6_1083_278,MIBI
HTA6_1083_279,MIBI
HTA6_1083_280,MIBI
HTA6_1083_281,MIBI
HTA6_1083_282,MIBI
HTA6_1083_283,MIBI
HTA6_1083_284,MIBI
HTA6_1083_285,MIBI
HTA6_1083_286,MIBI
HTA6_1083_271,MIBI
HTA6_1083_287,MIBI
HTA6_1083_288,MIBI
HTA6_1083_289,MIBI
HTA6_1083_290,MIBI
HTA6_1083_291,MIBI
HTA6_1083_292,MIBI
HTA6_1083_293,MIBI
HTA6_1083_294,MIBI
HTA6_1083_295,MIBI
HTA6_1083_296,MIBI
HTA6_1083_297,MIBI
HTA6_1083_298,MIBI
HTA6_1083_299,MIBI
HTA6_1083_300,MIBI
HTA6_1083_301,MIBI
HTA6_1083_302,MIBI
HTA6_1083_304,MIBI
HTA6_1083_305,MIBI
HTA6_1083_303,MIBI
HTA6_1083_307,MIBI
HTA6_1083_308,MIBI
HTA6_1083_309,MIBI
HTA6_1083_306,MIBI
HTA6_2327_4,MIBI
HTA6_2327_5,MIBI
HTA6_2327_6,MIBI
HTA6_2327_8,MIBI
HTA6_2327_10,MIBI
HTA6_2327_11,MIBI
HTA6_2327_12,MIBI
HTA6_2327_13,MIBI
HTA6_2327_14,MIBI
HTA6_2327_15,MIBI
HTA6_2327_16,MIBI
HTA6_2327_18,MIBI
HTA6_2327_19,MIBI
HTA6_2327_20,MIBI
HTA6_2327_21,MIBI
HTA6_2327_22,MIBI
HTA6_2327_23,MIBI
HTA6_2327_24,MIBI
HTA6_2327_25,MIBI
HTA6_2327_26,MIBI
HTA6_2327_27,MIBI
HTA6_2327_28,MIBI
HTA6_2327_29,MIBI
HTA6_2327_30,MIBI
HTA6_2327_31,MIBI
HTA6_2327_32,MIBI
HTA6_2327_33,MIBI
HTA6_2327_34,MIBI
HTA6_2327_35,MIBI
HTA6_2327_36,MIBI
HTA6_2327_37,MIBI
HTA6_2327_39,MIBI
HTA6_2327_41,MIBI
HTA6_2327_42,MIBI
HTA6_2327_43,MIBI
HTA6_2327_44,MIBI
HTA6_2327_45,MIBI
HTA6_2048_268,MIBI
HTA6_2048_269,MIBI
HTA6_2048_270,MIBI
HTA6_2048_272,MIBI
HTA6_2048_273,MIBI
HTA6_2048_274,MIBI
HTA6_2048_275,MIBI
HTA6_2048_276,MIBI
HTA6_2048_277,MIBI
HTA6_2048_278,MIBI
HTA6_2048_279,MIBI
HTA6_2048_280,MIBI
HTA6_2048_281,MIBI
HTA6_2048_282,MIBI
HTA6_2048_283,MIBI
HTA6_2048_284,MIBI
HTA6_2048_285,MIBI
HTA6_2048_286,MIBI
HTA6_2048_271,MIBI
HTA6_2048_287,MIBI
HTA6_2048_288,MIBI
HTA6_2048_289,MIBI
HTA6_2048_290,MIBI
HTA6_2048_291,MIBI
HTA6_2048_292,MIBI
HTA6_2048_293,MIBI
HTA6_2048_294,MIBI
HTA6_2048_295,MIBI
HTA6_2048_296,MIBI
HTA6_2048_297,MIBI
HTA6_2048_299,MIBI
HTA6_2048_300,MIBI
HTA6_2048_301,MIBI
HTA6_2048_304,MIBI
HTA6_2048_305,MIBI
HTA6_2048_303,MIBI
HTA6_2048_307,MIBI
HTA6_2048_308,MIBI
HTA6_2048_309,MIBI
HTA6_2048_306,MIBI
HTA6_1159_371,MIBI
HTA6_1159_372,MIBI
HTA6_1159_373,MIBI
HTA6_1159_375,MIBI
HTA6_1159_376,MIBI
HTA6_1159_378,MIBI
HTA6_1159_379,MIBI
HTA6_1159_380,MIBI
HTA6_1159_381,MIBI
HTA6_1159_382,MIBI
HTA6_1159_383,MIBI
HTA6_1159_384,MIBI
HTA6_1159_385,MIBI
HTA6_1159_386,MIBI
HTA6_1159_387,MIBI
HTA6_1159_388,MIBI
HTA6_1159_389,MIBI
HTA6_1159_374,MIBI
HTA6_1159_390,MIBI
HTA6_1159_391,MIBI
HTA6_1159_392,MIBI
HTA6_1159_393,MIBI
HTA6_1159_395,MIBI
HTA6_1159_396,MIBI
HTA6_1159_397,MIBI
HTA6_1159_398,MIBI
HTA6_1159_400,MIBI
HTA6_1159_401,MIBI
HTA6_1159_403,MIBI
HTA6_1159_404,MIBI
HTA6_1159_406,MIBI
HTA6_1159_410,MIBI
HTA6_1159_411,MIBI
HTA6_1159_412,MIBI
HTA6_1159_409,MIBI
HTA6_2074_270,MIBI
HTA6_2074_271,MIBI
HTA6_2074_272,MIBI
HTA6_2074_274,MIBI
HTA6_2074_275,MIBI
HTA6_2074_276,MIBI
HTA6_2074_277,MIBI
HTA6_2074_278,MIBI
HTA6_2074_279,MIBI
HTA6_2074_280,MIBI
HTA6_2074_281,MIBI
HTA6_2074_282,MIBI
HTA6_2074_283,MIBI
HTA6_2074_284,MIBI
HTA6_2074_285,MIBI
HTA6_2074_286,MIBI
HTA6_2074_287,MIBI
HTA6_2074_288,MIBI
HTA6_2074_273,MIBI
HTA6_2074_289,MIBI
HTA6_2074_291,MIBI
HTA6_2074_292,MIBI
HTA6_2074_293,MIBI
HTA6_2074_294,MIBI
HTA6_2074_295,MIBI
HTA6_2074_296,MIBI
HTA6_2074_297,MIBI
HTA6_2074_298,MIBI
